"host_since","host_response_time","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","bathrooms_text","accommodates","price","minimum_nights","availability_365","review_scores_rating","instant_bookable","reviews_per_month","room_typeEntire home/apt","room_typeHotel room","room_typePrivate room","room_typeShared room","neighbourhood_group_cleansedBronx","neighbourhood_group_cleansedBrooklyn","neighbourhood_group_cleansedManhattan","neighbourhood_group_cleansedQueens","neighbourhood_group_cleansedStaten Island","price_log"
4428,4,0,1,1,0,"Brooklyn",40.68433,-73.94469,1,5,150,30,66,4.91,0,0.96,1,0,0,0,0,1,0,0,0,5.01063529409626
4427,2,0,1,1,1,"Brooklyn",40.68769,-73.91788,1,3,77,30,307,4.43,0,1.85,1,0,0,0,0,1,0,0,0,4.34380542185368
4426,0,0,1,1,1,"Brooklyn",40.68871,-73.97322,1,3,150,30,0,4.67,0,0.04,1,0,0,0,0,1,0,0,0,5.01063529409626
4446,4,0,27,1,1,"Brooklyn",40.73777,-73.95366,1,2,210,3,197,4.86,0,0.16,0,1,0,0,0,1,0,0,0,5.34710753071747
4637,4,1,3,1,1,"Brooklyn",40.67823,-73.94719,1,4,90,30,354,4.45,0,1.81,1,0,0,0,0,1,0,0,0,4.49980967033027
5045,4,1,2,1,1,"Brooklyn",40.68413,-73.93817,1,5,135,2,250,4.71,1,0.96,1,0,0,0,0,1,0,0,0,4.90527477843843
4404,4,1,2,1,1,"Brooklyn",40.67654,-73.94629,1,4,101,1,65,4.83,1,1.97,1,0,0,0,0,1,0,0,0,4.61512051684126
4417,4,1,1,1,1,"Brooklyn",40.6736,-73.9551,1.5,2,140,6,294,4.86,1,0.96,1,0,0,0,0,1,0,0,0,4.9416424226093
4402,2,0,1,1,1,"Brooklyn",40.71167,-73.94932,1,2,140,7,21,5,0,0.12,1,0,0,0,0,1,0,0,0,4.9416424226093
4402,2,0,1,1,1,"Brooklyn",40.69304,-73.95417,1,6,250,6,164,4.67,0,0.06,1,0,0,0,0,1,0,0,0,5.52146091786225
4397,0,0,1,1,1,"Manhattan",40.75077,-73.99657,1,2,150,30,185,4.81,0,0.14,1,0,0,0,0,0,1,0,0,5.01063529409626
4397,3,1,1,1,1,"Brooklyn",40.6867,-73.97469,1,2,123,30,236,5,0,0.19,1,0,0,0,0,1,0,0,0,4.81218435537242
4395,3,1,1,1,1,"Brooklyn",40.66952,-73.99201,1,3,130,30,6,4.94,0,0.83,1,0,0,0,0,1,0,0,0,4.86753445045558
4395,2,0,4,1,1,"Manhattan",40.74056,-74.00143,1,2,222,30,295,4.84,0,0.26,1,0,0,0,0,0,1,0,0,5.40267738187228
4393,0,0,1,1,1,"Brooklyn",40.71116,-73.95484,2,4,175,60,0,4.9,0,0.28,0,0,1,0,0,1,0,0,0,5.16478597392351
4668,3,1,3,1,1,"Manhattan",40.78645,-73.97082,1,3,389,30,1,4.65,0,0.34,1,0,0,0,0,0,1,0,0,5.96357934361845
4421,3,0,1,1,1,"Brooklyn",40.71551,-73.96274,1,2,375,10,192,4.78,0,1.36,1,0,0,0,0,1,0,0,0,5.92692602597041
4446,4,0,27,1,1,"Brooklyn",40.73778,-73.95366,1,6,785,3,107,4.17,0,0.07,0,0,1,0,0,1,0,0,0,6.66568371778241
4627,4,0,0,1,1,"Brooklyn",40.693047,-73.971985,1,3,375,1,154,4.71,0,2.08,1,0,0,0,0,1,0,0,0,5.92692602597041
4386,3,0,1,1,1,"Queens",40.58603,-73.8145,1,1,104,2,86,4.93,0,0.13,0,0,1,0,0,0,0,1,0,4.64439089914137
4385,1,0,2,1,1,"Manhattan",40.81919,-73.95443,1,2,80,30,60,4.86,0,1.13,0,0,1,0,0,0,1,0,0,4.38202663467388
4384,2,1,3,1,1,"Manhattan",40.82772,-73.95284,1.5,1,79,5,239,4.85,0,3.24,0,0,1,0,0,0,1,0,0,4.36944785246702
4384,4,1,1,1,1,"Brooklyn",40.68647,-73.95862,1,4,150,2,6,4.89,0,0.89,1,0,0,0,0,1,0,0,0,5.01063529409626
4383,2,0,1,1,1,"Brooklyn",40.68615,-73.96769,1,3,225,45,215,4.9,0,0.09,1,0,0,0,0,1,0,0,0,5.41610040220442
4536,3,1,3,1,1,"Brooklyn",40.72741,-73.95466,1,3,175,3,56,4.75,0,2.34,1,0,0,0,0,1,0,0,0,5.16478597392351
3930,3,1,3,1,1,"Manhattan",40.78073,-73.98564,1,2,166,30,238,4.63,0,0.51,1,0,0,0,0,0,1,0,0,5.11198778835654
4376,0,0,1,1,1,"Manhattan",40.8069,-73.95372,1,2,90,30,0,5,0,0.01,0,0,1,0,0,0,1,0,0,4.49980967033027
4664,4,0,2,1,1,"Brooklyn",40.69132,-73.97306,1,2,95,30,339,4.62,0,1.32,0,0,1,0,0,1,0,0,0,4.55387689160054
4376,0,0,1,1,1,"Brooklyn",40.6905,-73.97867,1,1,90,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.49980967033027
4528,3,1,2,1,0,"Brooklyn",40.67582,-73.9518,1,2,55,30,307,4.75,0,2.03,0,0,1,0,0,1,0,0,0,4.00733318523247
4375,3,0,3,1,1,"Brooklyn",40.66562,-73.99002,2,6,235,364,362,4.5,0,0.26,1,0,0,0,0,1,0,0,0,5.45958551414416
4378,1,0,1,1,1,"Manhattan",40.82402,-73.95263,1,1,65,30,303,4.76,0,0.25,0,0,1,0,0,0,1,0,0,4.17438726989564
4373,3,0,2,1,1,"Queens",40.76406,-73.92266,1,2,85,5,8,4.58,0,0.28,1,0,0,0,0,0,0,1,0,4.44265125649032
4406,3,1,1,1,1,"Manhattan",40.80384,-73.95123,1,4,70,30,30,4.48,0,1.28,1,0,0,0,0,0,1,0,0,4.24849524204936
4021,3,1,1,1,1,"Brooklyn",40.68462,-73.92895,1,2,95,30,217,4.8,0,0.67,1,0,0,0,0,1,0,0,0,4.55387689160054
4364,2,1,2,1,1,"Brooklyn",40.6755,-73.98137,2,4,165,2,86,4.96,0,0.2,1,0,0,0,0,1,0,0,0,5.10594547390058
4363,4,1,1,1,0,"Manhattan",40.80617,-73.94757,1,3,102,3,257,4.69,1,1.59,1,0,0,0,0,0,1,0,0,4.62497281328427
4362,3,0,2,1,1,"Brooklyn",40.68595,-73.92923,1,2,99,3,296,4.88,1,0.56,0,0,1,0,0,1,0,0,0,4.59511985013459
4360,4,0,5,1,1,"Manhattan",40.72761,-73.98951,2,9,459,2,207,4.31,1,3.71,1,0,0,0,0,0,1,0,0,6.12905021006055
4362,0,0,1,1,1,"Manhattan",40.79907,-73.96517,2,1,85,30,0,3.67,0,0.02,0,0,1,0,0,0,1,0,0,4.44265125649032
5060,0,0,1,1,1,"Brooklyn",40.66895,-73.99136,0,4,260,30,126,5,0,0.02,1,0,0,0,0,1,0,0,0,5.56068163101553
4815,4,1,6,1,1,"Queens",40.7106,-73.85246,1,3,115,5,189,4.75,1,1.02,1,0,0,0,0,0,0,1,0,4.74493212836325
4354,3,0,1,1,1,"Manhattan",40.75587,-73.99399,1,1,68,10,2,4.85,0,0.86,0,0,1,0,0,0,1,0,0,4.21950770517611
4354,2,1,1,1,0,"Manhattan",40.74564,-73.97782,1,1,68,30,41,4.84,0,1.07,0,0,1,0,0,0,1,0,0,4.21950770517611
4354,0,0,1,1,1,"Brooklyn",40.71771,-73.95849,1,2,250,5,0,4.58,0,0.29,1,0,0,0,0,1,0,0,0,5.52146091786225
4351,3,1,2,1,1,"Brooklyn",40.68646,-73.97548,1,3,170,3,218,4.81,0,0.91,1,0,0,0,0,1,0,0,0,5.13579843705026
4351,0,0,1,1,1,"Manhattan",40.74373,-73.99928,1,1,112,5,0,4.78,0,0.08,1,0,0,0,0,0,1,0,0,4.71849887129509
4351,2,1,1,1,1,"Brooklyn",40.67494,-73.97792,2.5,5,325,5,6,4.9,0,0.26,1,0,0,0,0,1,0,0,0,5.78382518232974
4347,2,0,1,1,1,"Brooklyn",40.67478,-73.95165,1,2,70,30,106,4.36,0,0.61,1,0,0,0,0,1,0,0,0,4.24849524204936
4362,4,1,1,1,1,"Brooklyn",40.71347,-73.96035,1,4,153,30,209,4.93,0,1.34,1,0,0,0,0,1,0,0,0,5.03043792139244
4345,4,0,1,1,1,"Manhattan",40.72334,-73.97719,0.5,4,185,30,189,4.68,0,0.6,1,0,0,0,0,0,1,0,0,5.22035582507832
4345,2,0,1,1,1,"Brooklyn",40.6857,-73.98131,1,4,100,30,92,4.71,1,2,1,0,0,0,0,1,0,0,0,4.60517018598809
4345,3,0,0,1,1,"Brooklyn",40.67487,-73.97637,2,5,900,1,332,4.41,0,0.31,1,0,0,0,0,1,0,0,0,6.80239476332431
4564,0,0,1,1,0,"Manhattan",40.72506,-73.97906,1,2,100,30,0,4.6,0,0.17,1,0,0,0,0,0,1,0,0,4.60517018598809
4363,4,1,4,1,1,"Manhattan",40.80687,-73.95333,1,5,499,6,196,4.89,0,0.2,1,0,0,0,0,0,1,0,0,6.21260609575152
4541,0,0,1,1,1,"Manhattan",40.72297,-73.9851,1,2,67,30,0,4.53,0,0.34,0,0,1,0,0,0,1,0,0,4.20469261939097
4337,0,0,1,1,0,"Manhattan",40.7304,-74.00228,1,4,175,30,0,4.88,0,0.14,1,0,0,0,0,0,1,0,0,5.16478597392351
4337,2,0,2,1,1,"Brooklyn",40.71345,-73.94289,1,6,310,3,341,4.88,0,0.71,1,0,0,0,0,1,0,0,0,5.73657229747919
4336,4,1,4,1,1,"Manhattan",40.79999,-73.96338,1,4,179,3,166,4.74,0,2.15,1,0,0,0,0,0,1,0,0,5.18738580584075
4336,0,0,1,1,1,"Manhattan",40.78422,-73.95133,1,4,250,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.52146091786225
4335,0,0,0,1,1,"Manhattan",40.81862,-73.94518,0,16,100,30,0,0,0,0,1,0,0,0,0,0,1,0,0,4.60517018598809
4334,0,0,1,1,1,"Manhattan",40.7203,-73.98424,2,5,250,4,1,4.97,0,0.27,1,0,0,0,0,0,1,0,0,5.52146091786225
4334,0,0,1,1,1,"Brooklyn",40.71584,-73.96355,1,2,140,30,0,4.95,0,0.14,1,0,0,0,0,1,0,0,0,4.9416424226093
4335,4,0,1,1,1,"Queens",40.75684,-73.91286,1,3,149,2,279,4.85,0,3.79,1,0,0,0,0,0,0,1,0,5.00394630594546
4333,0,0,1,1,1,"Brooklyn",40.67231,-73.97878,1,2,150,2,0,0,0,0,1,0,0,0,0,1,0,0,0,5.01063529409626
4333,4,1,3,1,1,"Manhattan",40.80494,-73.94998,1,8,350,2,242,4.83,0,2.18,1,0,0,0,0,0,1,0,0,5.85793315448346
4331,3,1,1,1,1,"Manhattan",40.7275181890983,-73.9858107258731,1,2,175,3,190,4.88,0,1.55,0,0,1,0,0,0,1,0,0,5.16478597392351
4326,2,0,1,1,1,"Brooklyn",40.68096,-73.94062,1,4,65,30,239,4.44,1,0.7,1,0,0,0,0,1,0,0,0,4.17438726989564
4326,0,0,4,1,0,"Brooklyn",40.68511,-73.91927,1,2,165,30,365,4.54,0,0.2,0,0,1,0,0,1,0,0,0,5.10594547390058
4376,3,0,1,1,1,"Brooklyn",40.71596,-73.96017,1,2,175,30,0,4.75,0,1.13,1,0,0,0,0,1,0,0,0,5.16478597392351
4918,3,0,3,1,1,"Brooklyn",40.68048,-73.93938,1,3,81,2,2,4.76,0,0.59,0,0,1,0,0,1,0,0,0,4.39444915467244
4918,3,0,3,1,1,"Brooklyn",40.68048,-73.93938,1,2,71,1,20,4.88,0,0.4,0,0,1,0,0,1,0,0,0,4.26267987704132
4326,2,0,1,1,0,"Manhattan",40.74389,-74.00068,1,2,150,30,348,4.92,0,0.48,0,0,1,0,0,0,1,0,0,5.01063529409626
4321,2,0,2,1,1,"Brooklyn",40.71174,-73.95798,2.5,6,582,6,1,4.98,0,0.56,1,0,0,0,0,1,0,0,0,6.36647044773144
4321,1,0,1,1,1,"Brooklyn",40.67188,-73.95097,1,2,130,7,30,4.21,0,0.24,1,0,0,0,0,1,0,0,0,4.86753445045558
4360,4,0,5,1,1,"Manhattan",40.72641,-73.98711,1,5,179,2,233,4.1,0,3.04,1,0,0,0,0,0,1,0,0,5.18738580584075
4318,3,0,2,1,1,"Manhattan",40.79864,-73.96209,1,6,250,31,240,4.65,1,1.44,1,0,0,0,0,0,1,0,0,5.52146091786225
4318,0,0,1,1,1,"Brooklyn",40.68478,-73.9066,1,2,55,30,0,4.54,0,0.58,0,0,1,0,0,1,0,0,0,4.00733318523247
4317,0,0,1,1,1,"Brooklyn",40.68194,-73.99708,2,6,350,30,0,4.83,0,0.05,1,0,0,0,0,1,0,0,0,5.85793315448346
4336,3,1,2,1,1,"Brooklyn",40.65891,-73.98556,1,2,100,30,54,4.6,0,0.89,1,0,0,0,0,1,0,0,0,4.60517018598809
4314,2,0,2,1,1,"Bronx",40.85981,-73.9063,1,2,47,7,254,4.47,0,1.16,0,0,1,0,1,0,0,0,0,3.85014760171006
4314,4,0,2,1,1,"Brooklyn",40.60602,-73.97076,1,4,184,7,0,0,1,0,1,0,0,0,0,1,0,0,0,5.21493575760899
4313,0,0,1,1,0,"Manhattan",40.79179,-73.93972,1,2,79,30,0,5,0,0.11,1,0,0,0,0,0,1,0,0,4.36944785246702
4867,4,1,3,1,1,"Brooklyn",40.68876,-73.97758,1.5,2,85,2,131,4.9,1,0.94,0,0,1,0,0,1,0,0,0,4.44265125649032
4895,4,1,2,1,1,"Manhattan",40.74937,-73.99467,1,2,240,60,1,4.86,0,0.18,1,0,0,0,0,0,1,0,0,5.48063892334199
4311,2,0,1,1,1,"Brooklyn",40.66946,-73.94638,1,3,94,7,266,4.83,0,0.06,1,0,0,0,0,1,0,0,0,4.54329478227
4309,3,0,1,1,1,"Brooklyn",40.72852,-73.95655,1,2,78,30,33,4.81,0,1.98,0,0,1,0,0,1,0,0,0,4.35670882668959
4307,3,0,14,1,1,"Manhattan",40.7751,-73.98595,2.5,9,2500,30,364,4.96,0,0.2,1,0,0,0,0,0,1,0,0,7.82404601085629
4305,2,1,2,1,1,"Manhattan",40.72905,-73.98214,1,1,100,30,0,4.66,0,0.33,0,0,1,0,0,0,1,0,0,4.60517018598809
4304,0,0,1,1,1,"Manhattan",40.74088,-73.99538,1.5,4,550,30,0,5,0,0.09,1,0,0,0,0,0,1,0,0,6.30991827822652
4304,3,1,1,1,1,"Manhattan",40.74045,-73.9749,1,2,189,7,314,4.76,0,0.87,0,0,1,0,0,0,1,0,0,5.24174701505964
4527,4,1,3,1,1,"Manhattan",40.72212,-73.99638,1,6,370,1,158,4.94,0,0.14,1,0,0,0,0,0,1,0,0,5.91350300563827
4976,3,0,1,1,1,"Manhattan",40.78923,-73.946,1,3,100,30,277,4.76,0,0.92,1,0,0,0,0,0,1,0,0,4.60517018598809
4299,4,1,4,1,1,"Bronx",40.86502,-73.85496,1,5,166,2,279,4.67,0,2.48,1,0,0,0,1,0,0,0,0,5.11198778835654
4293,0,0,1,1,1,"Manhattan",40.73862,-73.99758,1.5,4,250,30,0,4.5,0,0.02,1,0,0,0,0,0,1,0,0,5.52146091786225
4292,0,0,1,1,1,"Manhattan",40.73345,-73.98809,1,2,165,30,0,4.87,1,0.49,1,0,0,0,0,0,1,0,0,5.10594547390058
4666,0,0,1,1,1,"Manhattan",40.76263,-73.99401,1,2,106,30,292,4.68,0,0.81,0,0,1,0,0,0,1,0,0,4.66343909411207
4292,0,0,1,1,1,"Manhattan",40.74907,-74.00281,1,2,282,30,0,4,0,0.01,0,0,1,0,0,0,1,0,0,5.64190707093811
4410,4,1,1,1,0,"Brooklyn",40.67346,-73.87263,1.5,8,183,3,279,4.82,1,2.02,1,0,0,0,0,1,0,0,0,5.20948615284142
4291,0,0,1,1,1,"Brooklyn",40.66941,-73.94988,1,2,108,30,0,4.64,0,0.79,1,0,0,0,0,1,0,0,0,4.68213122712422
4291,3,0,0,1,1,"Manhattan",40.7688,-73.95825,1,2,179,30,84,4.92,0,0.33,1,0,0,0,0,0,1,0,0,5.18738580584075
4290,0,0,1,1,1,"Brooklyn",40.67914,-73.96443,1,2,175,3,0,4.77,1,0.28,1,0,0,0,0,1,0,0,0,5.16478597392351
4299,3,0,1,1,1,"Brooklyn",40.66836,-73.98166,1,3,130,3,195,4.64,0,2.01,1,0,0,0,0,1,0,0,0,4.86753445045558
4287,4,0,2,1,1,"Manhattan",40.7963,-73.96069,1,2,125,5,1,4.61,1,0.27,0,0,1,0,0,0,1,0,0,4.8283137373023
4286,2,0,1,1,1,"Manhattan",40.83338,-73.94326,1.5,2,75,30,294,4.6,0,1.77,0,0,1,0,0,0,1,0,0,4.31748811353631
4284,3,0,2,1,1,"Brooklyn",40.6563359657504,-73.9552575210382,1,1,50,1,0,4.71,0,0.62,0,0,1,0,0,1,0,0,0,3.91202300542815
4284,3,0,2,1,1,"Brooklyn",40.6546767052779,-73.9572093512846,1,1,60,1,62,4.65,0,0.71,0,0,1,0,0,1,0,0,0,4.0943445622221
4364,2,1,2,1,1,"Brooklyn",40.67641,-73.98161,1,2,105,3,152,4.93,0,1.68,0,0,1,0,0,1,0,0,0,4.65396035015752
4281,2,0,2,1,0,"Manhattan",40.82929,-73.94873,1,3,68,2,128,4.73,0,2.88,0,0,1,0,0,0,1,0,0,4.21950770517611
4281,3,0,0,1,1,"Manhattan",40.761436,-73.991791,1,2,261,7,13,4.76,0,0.73,1,0,0,0,0,0,1,0,0,5.56452040732269
4551,3,1,1,1,1,"Brooklyn",40.6836,-73.95445,1,2,198,7,292,4.81,0,1.81,1,0,0,0,0,1,0,0,0,5.28826703069454
4281,0,0,1,1,1,"Queens",40.77728,-73.91278,1,2,50,75,277,4.87,1,0.12,0,0,0,1,0,0,0,1,0,3.91202300542815
4280,4,0,1,1,1,"Manhattan",40.7794,-73.95096,1,1,95,30,141,4.82,0,0.43,0,0,1,0,0,0,1,0,0,4.55387689160054
3662,2,0,2,1,1,"Manhattan",40.78141,-73.98909,1,2,124,30,152,4.82,0,1.01,0,0,1,0,0,0,1,0,0,4.82028156560504
4287,0,0,1,1,0,"Manhattan",40.76739,-73.9557,0,1,90,30,0,0,0,0,0,0,0,1,0,0,1,0,0,4.49980967033027
4378,2,0,2,1,0,"Manhattan",40.73125,-73.9811,1,2,125,30,5,4.44,0,0.17,1,0,0,0,0,0,1,0,0,4.8283137373023
4277,0,0,0,1,1,"Manhattan",40.82553,-73.94511,1,4,150,30,0,0,0,0.02,1,0,0,0,0,0,1,0,0,5.01063529409626
4276,4,0,1,1,1,"Brooklyn",40.67466,-73.97853,1,4,190,30,306,4.84,0,1.06,1,0,0,0,0,1,0,0,0,5.24702407216049
4291,0,0,3,1,1,"Brooklyn",40.68702,-73.94917,1,2,55,30,0,4.41,0,0.55,0,0,1,0,0,1,0,0,0,4.00733318523247
4273,0,0,1,1,0,"Manhattan",40.76922,-73.95648,1,4,190,30,0,5,0,0.06,1,0,0,0,0,0,1,0,0,5.24702407216049
4929,4,0,4,1,1,"Brooklyn",40.687,-73.96149,1,8,448,2,281,4.56,1,0.68,1,0,0,0,0,1,0,0,0,6.10479323241498
4271,4,0,1,1,1,"Brooklyn",40.68339,-73.94034,1,2,185,3,228,4.89,0,1.08,1,0,0,0,0,1,0,0,0,5.22035582507832
4271,3,0,1,1,1,"Brooklyn",40.72002,-73.94238,1,3,120,4,191,4.73,0,0.89,1,0,0,0,0,1,0,0,0,4.78749174278205
4270,0,0,1,1,0,"Brooklyn",40.6878,-73.97253,1,2,157,30,0,4.75,0,0.07,1,0,0,0,0,1,0,0,0,5.05624580534831
4270,2,0,0,1,1,"Brooklyn",40.7125,-73.96598,1,2,190,30,121,4.86,0,0.34,1,0,0,0,0,1,0,0,0,5.24702407216049
4269,4,0,2,1,1,"Brooklyn",40.5847,-73.94088,1,4,95,14,0,4.61,0,0.99,1,0,0,0,0,1,0,0,0,4.55387689160054
4268,0,0,1,1,1,"Brooklyn",40.71955,-73.95471,1,2,185,30,0,4.82,0,0.11,1,0,0,0,0,1,0,0,0,5.22035582507832
4266,3,0,6,1,1,"Brooklyn",40.69049,-73.93212,1,4,71,30,165,4.58,1,0.45,1,0,0,0,0,1,0,0,0,4.26267987704132
4266,4,1,3,1,1,"Queens",40.73877,-73.92557,1,2,52,1,0,4.89,0,2.31,0,0,1,0,0,0,0,1,0,3.95124371858143
4350,3,0,1,1,1,"Manhattan",40.73814,-74.00811,1,1,89,30,143,5,0,0.12,0,0,1,0,0,0,1,0,0,4.48863636973214
4262,0,0,1,1,1,"Brooklyn",40.67828,-73.98414,1.5,3,100,30,0,4.67,0,0.07,1,0,0,0,0,1,0,0,0,4.60517018598809
4315,4,1,2,1,1,"Manhattan",40.71724,-73.99054,2,2,220,10,267,4.98,0,0.54,0,0,1,0,0,0,1,0,0,5.39362754635236
4259,0,0,1,0,0,"Staten Island",40.60742,-74.14388,1,3,76,30,0,5,0,0.03,1,0,0,0,0,0,0,0,1,4.33073334028633
4258,4,1,3,1,1,"Brooklyn",40.68613,-73.95545,1,2,85,3,21,4.74,0,1.56,0,0,1,0,0,1,0,0,0,4.44265125649032
5099,4,1,1,1,1,"Brooklyn",40.6904801313531,-73.973390546665,1,2,175,2,278,4.9,1,0.91,0,0,1,0,0,1,0,0,0,5.16478597392351
4255,3,0,1,1,1,"Manhattan",40.80592,-73.95172,1,1,70,30,171,4.71,0,0.29,0,0,1,0,0,0,1,0,0,4.24849524204936
4430,3,0,2,1,1,"Brooklyn",40.61943,-73.99232,1,2,110,10,179,4.86,0,0.23,1,0,0,0,0,1,0,0,0,4.70048036579242
4253,3,0,1,1,1,"Manhattan",40.81553,-73.95438,1,1,85,30,33,4.75,0,0.3,0,0,1,0,0,0,1,0,0,4.44265125649032
4291,0,0,3,1,1,"Brooklyn",40.68788,-73.95014,1,2,75,30,0,4.72,0,0.45,0,0,1,0,0,1,0,0,0,4.31748811353631
4251,4,0,1,1,1,"Brooklyn",40.70608,-73.92358,1,4,296,30,305,4.68,1,0.97,1,0,0,0,0,1,0,0,0,5.69035945432406
4252,0,0,1,1,1,"Manhattan",40.72419,-73.97922,1,2,119,30,101,4.56,0,1.18,1,0,0,0,0,0,1,0,0,4.77912349311153
4250,3,0,1,1,1,"Manhattan",40.7401,-74.00019,1,2,169,30,0,4.79,0,0.27,1,0,0,0,0,0,1,0,0,5.12989871492307
4249,1,0,1,1,0,"Manhattan",40.71254,-73.98352,1,4,240,30,156,4.67,0,1.8,1,0,0,0,0,0,1,0,0,5.48063892334199
4248,2,0,1,1,0,"Brooklyn",40.67319,-73.96804,1,2,150,30,343,4.81,0,0.16,1,0,0,0,0,1,0,0,0,5.01063529409626
4248,0,0,1,1,0,"Manhattan",40.80529,-73.95307,1,2,80,30,0,4.61,0,0.53,0,0,1,0,0,0,1,0,0,4.38202663467388
4258,4,1,3,1,1,"Brooklyn",40.6875,-73.9546,1,2,75,3,33,4.84,0,1.17,0,0,1,0,0,1,0,0,0,4.31748811353631
4249,1,0,1,1,1,"Brooklyn",40.71085,-73.96672,1,2,140,30,251,4.8,0,0.08,1,0,0,0,0,1,0,0,0,4.9416424226093
4245,4,0,1,1,1,"Staten Island",40.61019,-74.06757,1,3,75,6,263,4.54,1,0.68,1,0,0,0,0,0,0,0,1,4.31748811353631
4312,3,1,2,1,1,"Brooklyn",40.71137,-73.9465,1,5,308,3,41,4.92,0,1.59,1,0,0,0,0,1,0,0,0,5.73009978297357
4244,4,0,2,1,1,"Brooklyn",40.67734,-73.97504,1,2,90,2,37,4.57,1,0.24,0,0,1,0,0,1,0,0,0,4.49980967033027
4282,3,0,0,1,1,"Manhattan",40.78764,-73.97274,1,2,140,30,81,4.58,0,0.8,1,0,0,0,0,0,1,0,0,4.9416424226093
4637,4,1,3,1,1,"Brooklyn",40.6805,-73.94885,1,4,90,30,335,4.6,0,1.98,1,0,0,0,0,1,0,0,0,4.49980967033027
4242,4,0,1,1,0,"Brooklyn",40.68463,-73.92367,1,4,145,30,267,4.9,1,0.71,1,0,0,0,0,1,0,0,0,4.97673374242057
4241,0,0,1,1,0,"Brooklyn",40.68098,-73.94023,1,2,100,30,0,4.63,0,0.16,1,0,0,0,0,1,0,0,0,4.60517018598809
4548,4,1,4,1,1,"Manhattan",40.79147,-73.94629,1,2,125,30,270,4.9,0,0.93,1,0,0,0,0,0,1,0,0,4.8283137373023
5028,3,0,4,1,1,"Queens",40.67144,-73.76501,1,3,75,30,0,4.18,0,0.24,0,0,1,0,0,0,0,1,0,4.31748811353631
4236,3,1,1,1,1,"Brooklyn",40.685,-73.94262,1,2,110,3,164,4.83,0,3.17,1,0,0,0,0,1,0,0,0,4.70048036579242
4701,4,0,2,1,1,"Manhattan",40.80413,-73.95756,1,2,75,30,138,4.16,0,0.61,1,0,0,0,0,0,1,0,0,4.31748811353631
4233,3,0,2,1,1,"Queens",40.74499,-73.95372,1,1,65,30,64,4.73,0,0.53,0,0,1,0,0,0,0,1,0,4.17438726989564
4232,4,0,5,1,1,"Queens",40.70148,-73.82972,1,1,56,3,357,4.76,1,0.58,0,0,1,0,0,0,0,1,0,4.02535169073515
4232,0,0,1,1,1,"Brooklyn",40.66386,-73.98519,2,5,300,30,246,4.92,0,0.3,1,0,0,0,0,1,0,0,0,5.7037824746562
4820,1,0,2,1,1,"Manhattan",40.74168,-74.00339,1,3,110,30,284,4.88,0,0.67,0,0,1,0,0,0,1,0,0,4.70048036579242
4231,3,0,1,1,1,"Manhattan",40.75408,-73.97071,1,2,160,29,32,4.69,0,1.17,1,0,0,0,0,0,1,0,0,5.07517381523383
4231,2,1,1,1,0,"Manhattan",40.72113,-73.98442,1,2,150,30,278,4.69,0,0.84,1,0,0,0,0,0,1,0,0,5.01063529409626
4230,0,0,3,1,1,"Brooklyn",40.71732,-73.95561,1,1,160,30,0,4.78,0,1.29,1,0,0,0,0,1,0,0,0,5.07517381523383
4227,3,0,1,1,1,"Queens",40.77539,-73.91709,1,1,75,30,301,4.86,0,0.43,1,0,0,0,0,0,0,1,0,4.31748811353631
4227,0,0,1,1,1,"Manhattan",40.73685,-73.9828,1,3,295,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.68697535633982
4227,0,0,1,1,1,"Brooklyn",40.66278,-73.95886,1,2,65,30,0,5,0,0.09,1,0,0,0,0,1,0,0,0,4.17438726989564
4331,0,0,0,1,1,"Manhattan",40.73193,-73.98511,1,4,340,12,0,4.68,0,0.34,1,0,0,0,0,0,1,0,0,5.82894561761021
4223,2,0,1,1,0,"Brooklyn",40.70652,-73.93991,1,5,146,2,301,4.67,0,0.41,1,0,0,0,0,1,0,0,0,4.98360662170834
4221,0,0,1,1,0,"Manhattan",40.79824,-73.96863,1,1,50,2,0,0,1,0,0,0,1,0,0,0,1,0,0,3.91202300542815
4226,4,0,4,1,1,"Bronx",40.8666,-73.90061,1,2,41,3,124,4.68,1,0.99,0,0,1,0,1,0,0,0,0,3.71357206670431
4220,2,0,1,1,1,"Brooklyn",40.68921,-73.95439,1,4,140,3,226,4.63,0,1.85,1,0,0,0,0,1,0,0,0,4.9416424226093
4219,0,0,1,1,1,"Manhattan",40.73693,-73.98129,1,2,139,1,0,4.25,0,0.04,1,0,0,0,0,0,1,0,0,4.93447393313069
4232,4,0,5,1,1,"Queens",40.7012,-73.83151,1,2,61,3,333,4.62,0,0.29,0,0,1,0,0,0,0,1,0,4.11087386417331
4446,4,0,27,1,1,"Brooklyn",40.73756,-73.9535,1,4,235,3,168,4.74,0,0.3,1,0,0,0,0,1,0,0,0,5.45958551414416
4216,0,0,1,1,0,"Brooklyn",40.69913,-73.93107,2,2,82,30,307,4.63,0,0.36,0,0,1,0,0,1,0,0,0,4.40671924726425
